SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","18","0011","02170900","2818001102170900",Gannavaram,"570633",2.82e+15,"28","18","11","2170900","0","0",VILLAGE,Gannavaram,Rural,"619","2397","1169","1228","254","120","134","708","361","347","15","8","7","1130","680","450","1267","489","778","1382","750","632","903","579","324","379","230","149","391","234","157","0","0","0","133","115","18","479","171","308","47","11","36","420","154","266","1","0","1","11","6","5","1015","419","596","28","18","11","11","2170900",GANNAVARAM,"585","619","2397","1169","1228","708","361","347","15","8","7","1","2","0","1","0","1","0","0","3","0","0","19","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","0","3","1","1","0","2","3","2","3","2","0","1","0","1","2","0","3","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",CHILAKALURIPET,"18","1","0","0","0","1","1",N,,"1","96415","61450",,,,0,0,"0",0,0,"0",0,0,0,"0","0","0",0,485.82,58.29,40.49
"28","18","0010","02169400","2818001002169400",Bobbe Palle,"570644",2.82e+15,"28","18","10","2169400","0","0",VILLAGE,Bobbe Palle,Rural,"1271","5109","2526","2583","554","279","275","1121","555","566","136","67","69","2571","1510","1061","2538","1016","1522","3043","1578","1465","2279","1272","1007","719","442","277","1269","619","650","58","33","25","233","178","55","764","306","458","55","8","47","668","273","395","6","3","3","35","22","13","2066","948","1118","28","18","10","10","2169400",BOBBE PALLE,"1311","1271","5109","2526","2583","1121","555","566","136","67","69","1","3","0","2","0","1","1","1","0","0","0","70","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","0","2","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHILAKALURIPET,"16","1","0","0","0","1","1",N,M,"2","0","0",,,,0,100,"0",0,0,"0",0,0,0,"0","0","46",146,802.8,244.83,117.36
"28","18","0010","02169600","2818001002169600",Darsiagraharam,"570650",2.82e+15,"28","18","10","2169600","0","0",VILLAGE,Darsiagraharam,Rural,"862","3631","1789","1842","399","194","205","536","269","267","14","6","8","1575","909","666","2056","880","1176","2110","1126","984","2096","1119","977","604","338","266","1243","610","633","2","2","0","247","169","78","14","7","7","1","0","1","10","4","6","0","0","0","3","3","0","1521","663","858","28","18","10","10","2169600",DARSIAGRAHARAM,"1014","862","3631","1789","1842","536","269","267","14","6","8","1","3","0","0","2","0","0","0","2","0","0","17","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","0","2","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHILAKALURIPET,"14","1","0","0","0","1","1",N,M,"2","0","0",,,,0,350.33,"0",0,24,"0",0,0,0,"0","0","0",374.33,368.26,167.95,103.46
"28","18","0012","02172400","2818001202172400",Upputur,"570672",2.82e+15,"28","18","12","2172400","0","0",VILLAGE,Upputur,Rural,"1669","6585","3304","3281","697","351","346","1455","756","699","126","62","64","3736","2184","1552","2849","1120","1729","3781","2091","1690","3692","2061","1631","665","482","183","2409","1089","1320","62","24","38","556","466","90","89","30","59","9","2","7","39","7","32","3","0","3","38","21","17","2804","1213","1591","28","18","12","12","2172400",UPPUTUR,"2721","1669","6585","3304","3281","1455","756","699","126","62","64","1","5","0","2","0","0","0","0","1","0","0","82","0","1","0","1","0","0","0","0","0","0","1","0","3","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","22","0","1","1","0","2","3","2","3","1","1","0","0","1","1","1","0","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",CHIRALA,"18","1","0","0","0","1","1",N,,"2","0","0",,,,0,51,"0",0,0,"0",0,0,0,"0","0","1459",1510,1052,0,159
"28","18","0011","02171000","2818001102171000",Punuru,"570674",2.82e+15,"28","18","11","2171000","0","0",VILLAGE,Punuru,Rural,"1564","6038","2976","3062","665","339","326","1957","1002","955","135","63","72","3365","1909","1456","2673","1067","1606","3635","1879","1756","2557","1484","1073","871","566","305","1309","621","688","13","9","4","364","288","76","1078","395","683","37","3","34","980","366","614","11","6","5","50","20","30","2403","1097","1306","28","18","11","11","2171000",PUNURU,"1996","1564","6038","2976","3062","1957","1002","955","135","63","72","1","5","0","1","0","1","0","0","3","0","0","63","0","1","0","3","0","0","0","0","0","0","1","0","3","0","0","0","0","2","0","0","0","0","2","0","0","0","1","0","1","1","1","2","2","2","1","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","1","1","0","1","0","1","1","0","1","0","0","3","1","1","0","0","3","0","3","1","2","2","2","2","2",CHILAKALURIPET,"21","1","0","0","0","1","2",,,"1","125000","120000",,,,0,1088.02,"0",0,0,"0",0,0,0,"0","0","0",1088.02,633.3,0,274.68
"28","18","0010","02169500","2818001002169500",Jonna Thali Agraharam,"570678",2.82e+15,"28","18","10","2169500","0","0",VILLAGE,Jonna Thali Agraharam,Rural,"607","2422","1169","1253","283","140","143","598","283","315","195","96","99","1179","676","503","1243","493","750","1446","752","694","1330","720","610","324","197","127","779","347","432","22","16","6","205","160","45","116","32","84","43","13","30","45","9","36","9","2","7","19","8","11","976","417","559","28","18","10","10","2169500",JONNA THALI AGRAHARAM,"662","607","2422","1169","1253","598","283","315","195","96","99","1","2","0","0","2","0","0","0","2","0","0","20","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","0","2","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHILAKALURIPET,"15","1","0","0","0","1","1",N,M,"2","0","0",,,,0,82.55,"0",0,0,"0",0,0,0,"0","0","76",158.63,319.3,92.27,91.8
"28","18","0012","02172300","2818001202172300",Nuthalapadu,"570680",2.82e+15,"28","18","12","2172300","0","0",VILLAGE,Nuthalapadu,Rural,"1494","5926","2958","2968","621","314","307","806","410","396","85","45","40","3392","2038","1354","2534","920","1614","3564","1839","1725","3420","1821","1599","972","689","283","1916","689","1227","27","15","12","505","428","77","144","18","126","77","9","68","65","7","58","0","0","0","2","2","0","2362","1119","1243","28","18","12","12","2172300",NUTHALAPADU,"1801","1494","5926","2958","2968","806","410","396","85","45","40","1","5","0","2","0","1","1","0","2","0","0","50","0","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","14","0","1","1","0","2","3","2","3","1","1","0","0","2","1","1","0","2","0","0","3","1","1","0","0","3","0","3","1","2","2","2","2","2",CHIRALA,"25","1","0","0","0","1","1",N,M,"2","0","0",,,,0,356.12,"0",0,0,"0",0,0,0,"0","0","0",356.12,1322.8,0,121.81
"28","18","0010","02169700","2818001002169700",Valaparla,"570695",2.82e+15,"28","18","10","2169700","0","0",VILLAGE,Valaparla,Rural,"2159","9888","5075","4813","1334","681","653","1549","804","745","403","232","171","5544","3371","2173","4344","1704","2640","4787","2986","1801","4039","2691","1348","368","230","138","1035","522","513","811","428","383","1825","1511","314","748","295","453","19","13","6","613","207","406","29","3","26","87","72","15","5101","2089","3012","28","18","10","10","2169700",VALAPARLA,"1397","2159","9888","5075","4813","1549","804","745","403","232","171","1","7","0","2","0","1","1","0","3","0","0","93","0","1","0","3","0","0","0","0","1","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","2","0","1","1","0","2","3","2","3","1","1","0","0","3","1","1","0","3","0","0","3","1","2","0","0","3","0","3","1","2","2","2","2","2",ONGOLE,"52","1","0","0","0","1","1",N,M,"2","0","0",,,,0,300,"0",0,28,"0",0,0,0,"0","0","0",328,535,118,416
"28","18","0013","02173100","2818001302173100",Kunkalamarru,"570716",2.82e+15,"28","18","13","2173100","0","0",VILLAGE,Kunkalamarru,Rural,"1307","4784","2365","2419","501","254","247","1198","596","602","82","40","42","2583","1525","1058","2201","840","1361","2341","1441","900","1822","1207","615","466","438","28","1051","509","542","11","9","2","294","251","43","519","234","285","1","0","1","507","227","280","1","0","1","10","7","3","2443","924","1519","28","18","13","13","2173100",KUNKALAMARRU,"2212","1307","4784","2365","2419","1198","596","602","82","40","42","1","4","0","1","0","1","0","0","3","0","0","42","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","3","0","0","0","1","0","1","1","1","2","2","2","1","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","2","3","1","1","0","0","2","1","1","0","1","0","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"13","1","0","0","0","1","1",N,,"1","623857","596780",,,,0,567,"0",0,0,"0",0,0,0,"0","0","1204",1771,105,40,296
"28","18","0010","02170200","2818001002170200",Konanki,"570723",2.82e+15,"28","18","10","2170200","0","0",VILLAGE,Konanki,Rural,"1413","5773","2932","2841","670","358","312","2222","1122","1100","115","57","58","2811","1701","1110","2962","1231","1731","3493","1850","1643","3348","1784","1564","803","517","286","2064","966","1098","169","92","77","312","209","103","145","66","79","1","0","1","122","53","69","4","1","3","18","12","6","2280","1082","1198","28","18","10","10","2170200",KONANKI,"1742","1413","5773","2932","2841","2222","1122","1100","115","57","58","1","5","0","1","0","0","0","0","3","0","0","46","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","3","0","3","1","1","0","1","0","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"50","1","0","0","0","1","1",N,M,"2","0","0",,,,0,820,"0",0,1,"0",0,0,0,"0","0","0",821,442.26,211.24,267.5
"28","18","0010","02170300","2818001002170300",Dronadula,"570753",2.82e+15,"28","18","10","2170300","0","0",VILLAGE,Dronadula,Rural,"1547","6416","3253","3163","684","355","329","1516","767","749","349","183","166","3145","1867","1278","3271","1386","1885","3784","2001","1783","3527","1893","1634","819","512","307","2070","929","1141","93","55","38","545","397","148","257","108","149","74","35","39","174","67","107","1","1","0","8","5","3","2632","1252","1380","28","18","10","10","2170300",DRONADULA,"2406","1547","6416","3253","3163","1516","767","749","349","183","166","1","3","0","1","0","1","0","0","3","0","0","99","0","1","0","3","0","0","0","1","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","2","0","1","1","0","2","3","2","3","1","1","0","0","3","1","1","0","0","3","0","3","1","2","0","0","3","0","3","1","2","2","2","2","2",ONGOLE,"60","1","0","0","0","1","1",N,M,"2","0","0",,,,0,1896,"0",0,23,"0",0,0,0,"0","0","0",1919,391,4,92
"28","18","0014","02173500","2818001402173500",Pusapadu,"570764",2.82e+15,"28","18","14","2173500","0","0",VILLAGE,Pusapadu,Rural,"1506","6012","3072","2940","656","340","316","1637","857","780","99","48","51","4204","2419","1785","1808","653","1155","3878","2007","1871","3287","1739","1548","1678","888","790","1380","664","716","32","22","10","197","165","32","591","268","323","2","0","2","582","264","318","6","3","3","1","1","0","2134","1065","1069","28","18","14","14","2173500",PUSAPADU,"1653","1506","6012","3072","2940","1637","857","780","99","48","51","1","5","0","1","0","1","0","0","2","0","0","33","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","21","0","1","1","0","2","3","2","3","2","0","2","0","2","2","0","1","0","3","0","3","1","1","0","0","3","0","3","1","2","2","2","2","2",CHIRALA,"30","1","0","0","0","1","1",N,M,"1","31783","33750",,,,0,686.67,"0",0,0,"0",0,0,0,"0","0","0",686.67,930.77,0,35.6
"28","18","0013","02173000","2818001302173000",Audi Pudi,"570771",2.82e+15,"28","18","13","2173000","0","0",VILLAGE,Audi Pudi,Rural,"1289","4848","2416","2432","496","257","239","1324","666","658","25","16","9","2985","1694","1291","1863","722","1141","2964","1566","1398","2608","1485","1123","1000","695","305","1362","627","735","14","14","0","232","149","83","356","81","275","146","22","124","185","37","148","1","1","0","24","21","3","1884","850","1034","28","18","13","13","2173000",AUDI PUDI,"1906","1289","4848","2416","2432","1324","666","658","25","16","9","1","6","0","3","0","1","0","0","3","0","0","68","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","2","0","0","0","1","0","1","1","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","2","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"18","1","0","0","0","1","1",N,,"1","214807","138135",,,,0,121,"0",0,0,"0",0,0,0,"0","0","486",607,1098,130.66,70.34
"28","18","0010","02170100","2818001002170100",Kolala Pudi,"570798",2.82e+15,"28","18","10","2170100","0","0",VILLAGE,Kolala Pudi,Rural,"1003","3964","2050","1914","393","199","194","810","428","382","122","72","50","2002","1223","779","1962","827","1135","2284","1236","1048","2122","1191","931","610","369","241","1325","666","659","5","3","2","182","153","29","162","45","117","12","5","7","136","32","104","1","0","1","13","8","5","1680","814","866","28","18","10","10","2170100",KOLALA PUDI,"1560","1003","3964","2050","1914","810","428","382","122","72","50","1","3","0","1","0","1","0","0","3","0","0","30","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","3","0","3","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"60","1","0","0","0","1","1",N,M,"2","0","0",,,,0,787.92,"0",0,21.45,"0",0,0,0,"0","0","0",809.37,466.2,21.04,263.04
"28","18","0014","02173400","2818001402173400",Idupulapadu,"570805",2.82e+15,"28","18","14","2173400","0","0",VILLAGE,Idupulapadu,Rural,"1554","6219","3154","3065","637","347","290","1731","891","840","105","51","54","3825","2273","1552","2394","881","1513","3522","1987","1535","3509","1981","1528","967","606","361","2006","907","1099","16","13","3","520","455","65","13","6","7","3","1","2","7","2","5","0","0","0","3","3","0","2697","1167","1530","28","18","14","14","2173400",IDUPULAPADU,"1770","1554","6219","3154","3065","1731","891","840","105","51","54","1","7","0","1","0","1","0","0","3","0","0","67","0","1","0","3","0","0","0","1","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","1","1","2","2","2","2","2","2","2","2",,"0",,"1","1","0","0","0","20","0","1","1","0","2","3","2","3","1","1","0","0","3","1","1","0","0","3","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",CHIRALA,"30","1","0","0","0","1","1",N,M,"2","0","0",,,,0,223,"0",0,0,"0",0,0,0,"0","0","0",223,1315,6.07,225.9
"28","18","0010","02169800","2818001002169800",Jangamaheswarapuram,"570808",2.82e+15,"28","18","10","2169800","0","0",VILLAGE,Jangamaheswarapuram,Rural,"49","201","100","101","38","17","21","27","13","14","4","2","2","36","27","9","165","73","92","62","55","7","62","55","7","2","2","0","0","0","0","1","1","0","59","52","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139","45","94","28","18","10","10","2169800",JANGAMAHESWARAPURAM,"992","49","201","100","101","27","13","14","4","2","2","2","0","1","0","1","0","0","0","3","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","2","2","2","2","2","2",,"0",,"2","0","1","0","0","0","1","2","2","1","2","3","2","3","2","0","1","0","3","2","0","1","0","1","0","3","2","0","1","0","3","0","3","2","2","1","2","2","2",ONGOLE,"52","1","0","0","0","1","2",,,"2","0","0",,,,0,87,"0",0,47,"0",0,0,0,"0","0","0",134,716,100,42
"28","18","0013","02173200","2818001302173200",Karamchedu,"570814",2.82e+15,"28","18","13","2173200","0","0",VILLAGE,Karamchedu,Rural,"3062","11582","5798","5784","1197","647","550","1131","597","534","648","322","326","6541","3667","2874","5041","2131","2910","5304","3489","1815","5001","3370","1631","1537","1339","198","2243","1178","1065","68","39","29","1153","814","339","303","119","184","7","2","5","277","111","166","6","0","6","13","6","7","6278","2309","3969","28","18","13","13","2173200",KARAMCHEDU,"3866","3062","11582","5798","5784","1131","597","534","648","322","326","1","8","0","1","0","1","1","0","2","0","0","35","0","1","0","2","0","0","0","0","1","0","0","0","2","0","0","0","1","0","2","0","0","0","5","0","0","0","1","0","1","1","2","2","2","2","1","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","2","2","3","1","2","0","1","0","1","1","0","4","0","1","0","1","1","0","0","2","0","3","1","2","2","2","2","2",CHIRALA,"7","1","0","0","0","1","1",N,,"1","1323143","1536550",,,,0,1939,"0",0,0,"0",0,0,0,"0","0","1239",3178,265,238.15,185
"28","18","0010","02169900","2818001002169900",Lakkavaram Agraharam,"570829",2.82e+15,"28","18","10","2169900","0","0",VILLAGE,Lakkavaram Agraharam,Rural,"179","775","381","394","110","54","56","769","379","390","0","0","0","356","207","149","419","174","245","474","237","237","474","237","237","0","0","0","462","225","237","0","0","0","12","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","144","157","28","18","10","10","2169900",LAKKAVARAM AGRAHARAM,"230","179","775","381","394","769","379","390","0","0","0","1","1","0","0","2","0","0","0","3","0","0","6","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"2","0","1","0","0","0","3","1","1","0","2","3","2","3","2","0","2","0","3","2","0","1","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"50","1","0","0","0","1","1",N,,"2","0","0",,,,0,106,"0",0,0,"0",0,0,0,"0","0","0",106,53.67,47.35,22.66
"28","18","0010","02170000","2818001002170000",Bolla Palle,"570863",2.82e+15,"28","18","10","2170000","0","0",VILLAGE,Bolla Palle,Rural,"1038","4365","2212","2153","503","252","251","1379","706","673","21","12","9","2045","1258","787","2320","954","1366","2535","1367","1168","2301","1345","956","988","635","353","1073","527","546","8","7","1","232","176","56","234","22","212","122","2","120","101","14","87","2","2","0","9","4","5","1830","845","985","28","18","10","10","2170000",BOLLA PALLE,"1425","1038","4365","2212","2153","1379","706","673","21","12","9","1","4","0","0","2","0","0","0","3","0","0","30","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","1","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"50","1","0","0","0","1","1",N,M,"2","0","0",,,,0,661.66,"0",6.07,0,"0",0,0,0,"0","0","0",667.73,103.3,532.56,121.41
"28","18","0014","02173300","2818001402173300",Nagandla,"570872",2.82e+15,"28","18","14","2173300","0","0",VILLAGE,Nagandla,Rural,"1051","4388","2191","2197","535","280","255","1225","628","597","257","121","136","2286","1361","925","2102","830","1272","2753","1393","1360","2371","1233","1138","873","508","365","1296","589","707","21","13","8","181","123","58","382","160","222","47","21","26","335","139","196","0","0","0","0","0","0","1635","798","837","28","18","14","14","2173300",NAGANDLA,"1467","1051","4388","2191","2197","1225","628","597","257","121","136","1","4","0","0","2","0","0","0","3","0","0","63","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","11","0","1","1","0","2","3","2","3","2","0","2","0","2","2","0","2","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"34","1","0","0","0","1","1",N,M,"1","159017","67983",,,,0,553,"0",0,0,"0",0,0,0,"0","0","0",553,366,226.8,321.2
"28","18","0013","02172900","2818001302172900",Swarna,"570893",2.82e+15,"28","18","13","2172900","0","0",VILLAGE,Swarna,Rural,"2140","8279","4188","4091","863","465","398","1673","869","804","348","182","166","4925","2845","2080","3354","1343","2011","4433","2595","1838","3528","2304","1224","1801","1222","579","1148","642","506","71","32","39","508","408","100","905","291","614","89","38","51","758","234","524","32","4","28","26","15","11","3846","1593","2253","28","18","13","13","2172900",SWARNA,"3885","2140","8279","4188","4091","1673","869","804","348","182","166","1","6","0","1","0","1","0","0","3","0","0","69","0","1","0","3","0","0","0","0","0","0","1","0","3","0","0","0","1","0","1","0","0","0","4","0","0","0","1","0","1","1","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","2","3","1","1","0","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"13","1","0","0","0","1","1",N,,"1","1147664","741283",,,,0,1296,"0",0,0,"0",0,0,0,"0","0","2105",3401,0,6,478
"28","18","0013","02172600","2818001302172600",Daggubadu,"570909",2.82e+15,"28","18","13","2172600","0","0",VILLAGE,Daggubadu,Rural,"1401","5542","2747","2795","581","273","308","1026","543","483","77","37","40","3467","1981","1486","2075","766","1309","3220","1779","1441","2769","1575","1194","628","441","187","1677","801","876","8","5","3","456","328","128","451","204","247","275","153","122","154","42","112","0","0","0","22","9","13","2322","968","1354","28","18","13","13","2172600",DAGGUBADU,"1705","1401","5542","2747","2795","1026","543","483","77","37","40","1","7","0","2","0","2","0","0","2","0","0","59","0","1","0","2","0","0","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","1","1","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","2","0","2","0","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"17","1","0","0","0","1","1",N,,"1","390719","762863",,,,0,71,"0",0,0,"0",0,0,0,"0","0","132",203,1118,84.94,299
"28","18","0014","02173600","2818001402173600",Pavulur,"570947",2.82e+15,"28","18","14","2173600","0","0",VILLAGE,Pavulur,Rural,"1510","5976","3058","2918","595","306","289","1720","885","835","175","81","94","3417","2096","1321","2559","962","1597","3680","1916","1764","3182","1839","1343","1118","655","463","1708","886","822","12","8","4","344","290","54","498","77","421","105","10","95","335","44","291","8","2","6","50","21","29","2296","1142","1154","28","18","14","14","2173600",PAVULUR,"1660","1510","5976","3058","2918","1720","885","835","175","81","94","1","7","0","1","0","1","0","0","2","0","0","63","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","1","2","2","2","2","1","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","1","0","1","1","1","0","2","0","0","3","2","0","1","0","3","0","3","1","2","2","2","2","2",CHIRALA,"29","1","0","0","0","1","1",N,M,"1","48790","48750",,,,0,600,"0",0,0,"0",0,0,0,"0","0","0",600,832,0,228
"28","18","0013","02172700","2818001302172700",Kesavarappadu,"570968",2.82e+15,"28","18","13","2172700","0","0",VILLAGE,Kesavarappadu,Rural,"237","881","460","421","101","55","46","287","158","129","8","5","3","497","303","194","384","157","227","546","281","265","471","246","225","88","48","40","352","176","176","0","0","0","31","22","9","75","35","40","2","2","0","68","30","38","1","0","1","4","3","1","335","179","156","28","18","13","13","2172700",KESAVARAPPADU,"354","237","881","460","421","287","158","129","8","5","3","1","0","1","0","2","0","0","0","2","0","0","11","0","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","1","0","0","1","1","0","1","2","1","2","2","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",CHIRALA,"13","1","0","0","0","1","1",N,,"1","53667","23963",,,,0,0,"0",0,0,"0",0,0,0,"0","0","85",85,176.69,10,82
