SID,DID,TID,VILL_CODE,C_CODE01,NAME,UID,CENSUS_COD,STATE,DISTRICT,SUB_DIST,TOWN_VILL,WARD,EB,LEVEL,NAME_1,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,ST_CODE,DIST_CODE,THSIL_CODE,BLOCK_CODE,V_CT_CODE,VILL_NAME,AREA,T_HH,T_P,T_M,T_F,SC_P,SC_M,SC_F,ST_P,ST_M,ST_F,EDU_FAC,P_SCH,RANG_P_SCH,M_SCH,RANG_M_SCH,S_SCH,S_S_SCH,COLLEGE,RANG_COLL,IND_SCH,TR_SCH,ADLT_LT_CT,OTH_SCH,MEDI_FAC,ALL_HOSP,RANG_ALL,AYU_HOSP,UN_HOSP,HOM_HOSP,ALL_DISP,AYU_DISP,UN_DISP,HOM_DISP,MCW_CNTR,RANG_MCW,M_HOME,CWC,H_CNTR,PH_CNTR,RANG_PHC,PHS_CNT,FWC_CNTR,TB_CLN,N_HOME,RMP,SMP,CHW,OTH_CNTR,DRNK_WAT_F,RANG_WAT_F,TAP,WELL,TANK,TUBEWELL,HANDPUMP,RIVER,CANAL,LAKE,SPRING,OTHER,SOU_SUMM,RANG_SS,SS_CODE,P_T_FAC,POST_OFF,RANG_PO,TELE_OFF,POST_TELE,PHONE,RANG_PHONE,COMM_FAC,BS_FAC,RANG_BS,RS_FAC,RANG_RS,NW_FAC,RANG_NW,BANK_FAC,COMM_BANK,RANG_COMM,COOP_BANK,RANG_COOP,CRSOC_FAC,AC_SOC,RANG_ACS,NAC_SOC,RANG_NAC,OTHER_SOC,RANG_OTH,RC_FAC,C_V_HALL,RANG_CV,SP_CL_FAC,RANG_SPCL,ST_AU_FAC,RANG_STAU,APP_PR,APP_MR,APP_FP,APP_NAVRIV,APP_NAVCAN,APP_NW,NEAR_TOWN,DIST_TOWN,POWER_SUPL,POWER_DOM,POWER_AGR,POWER_OTH,POWER_ALL,PAP_MAG,NEWS_PAP,MAGAZINE,A_INCEXP,TOT_INC,TOT_EXP,MAN_COMM1,MAN_COMM2,MAN_COMM3,LAND_FORES,CANAL_GOVT,CANAL_PVT,WELL_WO_EL,WELL_W_EL,TW_WO_EL,TW_W_EL,TANK_IRR,RIVER_IRR,LAKE_IRR,W_FALL,OTH_IRR,TOT_IRR,UN_IRR,CULT_WASTE,AREA_NA_CU
"28","18","0030","02202800","2818003002202800",Nidamanur,"571412",2.82e+15,"28","18","30","2202800","0","0",VILLAGE,Nidamanur,Rural,"1448","5581","2798","2783","551","295","256","1962","1030","932","34","18","16","3218","1930","1288","2363","868","1495","3067","1697","1370","2866","1643","1223","762","502","260","1630","768","862","51","24","27","423","349","74","201","54","147","6","2","4","186","47","139","1","0","1","8","5","3","2514","1101","1413","28","18","30","30","2202800",NIDAMANUR,"1430","1448","5581","2798","2783","1962","1030","932","34","18","16","1","7","0","1","0","1","0","0","3","0","0","36","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","2","1","0","0","0","2","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","1","1","0","0","3","1","1","0","2","0","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"23","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,0,"0",0,0,0,"0","0","4",4,359.2,30,1036.8
"28","18","0030","02203500","2818003002203500",Naguluppala Padu,"571428",2.82e+15,"28","18","30","2203500","0","0",VILLAGE,Naguluppala Padu,Rural,"984","4047","1994","2053","414","208","206","1091","552","539","43","20","23","2231","1285","946","1816","709","1107","2226","1230","996","1656","1106","550","612","426","186","621","332","289","28","24","4","395","324","71","570","124","446","19","2","17","508","99","409","4","2","2","39","21","18","1821","764","1057","28","18","30","30","2203500",NAGULUPPALA PADU,"2291","984","4047","1994","2053","1091","552","539","43","20","23","1","3","0","1","0","1","0","0","3","0","0","16","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","1","1","0","1","1","0","2","2","2","3","1","1","0","0","1","1","1","0","5","0","0","3","2","0","2","0","3","0","3","1","2","2","2","2","2",ONGOLE,"18","1","0","0","0","1","1",N,M,"1","56400","44632",,,,0,0,"0",0,0,"0",0,0,0,"0","0","0",0,1992,0,299
"28","18","0031","02204800","2818003102204800",Gundla Palle,"571433",2.82e+15,"28","18","31","2204800","0","0",VILLAGE,Gundla Palle,Rural,"602","3181","1981","1200","300","141","159","901","469","432","64","38","26","2216","1621","595","965","360","605","1156","736","420","1153","735","418","190","119","71","494","221","273","34","23","11","435","372","63","3","1","2","0","0","0","1","0","1","0","0","0","2","1","1","2025","1245","780","28","18","31","31","2204800",GUNDLA PALLE,"945","602","3181","1981","1200","901","469","432","64","38","26","1","3","0","1","0","1","0","0","3","0","0","20","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","2","1","2","1","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","1","0","2","3","2","0","1","0","3","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"18","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,0,"0",0,13.77,0,"0","0","0",13.77,793.23,42.51,95.43
"28","18","0031","02205500","2818003102205500",Doddavaram,"571440",2.82e+15,"28","18","31","2205500","0","0",VILLAGE,Doddavaram,Rural,"1032","4082","2037","2045","518","256","262","1436","736","700","27","15","12","1892","1105","787","2190","932","1258","2091","1191","900","1721","1045","676","346","291","55","916","414","502","3","1","2","456","339","117","370","146","224","36","6","30","172","87","85","2","1","1","160","52","108","1991","846","1145","28","18","31","31","2205500",DODDAVARAM,"1510","1032","4082","2037","2045","1436","736","700","27","15","12","1","4","0","1","0","1","0","0","3","0","0","38","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","1","0","0","0","1","0","1","1","2","1","2","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","1","1","0","0","3","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGLE,"24","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,0,"0",0,0,0,"0","0","162",162,935,184,229
"28","18","0030","02202900","2818003002202900",Pothavaram,"571449",2.82e+15,"28","18","30","2202900","0","0",VILLAGE,Pothavaram,Rural,"745","2820","1416","1404","251","133","118","1221","639","582","27","15","12","1774","1038","736","1046","378","668","1652","853","799","1638","848","790","340","191","149","1186","568","618","7","6","1","105","83","22","14","5","9","0","0","0","14","5","9","0","0","0","0","0","0","1168","563","605","28","18","30","30","2202900",POTHAVARAM,"725","745","2820","1416","1404","1221","639","582","27","15","12","1","2","0","1","0","1","0","0","3","0","0","13","0","1","0","3","0","0","0","1","0","0","0","0","3","0","0","0","0","2","0","0","0","0","2","0","0","0","1","0","1","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","2","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"21","1","0","0","0","1","1",N,M,"1","98801","88001",,,,0,0,"0",0,0,"0",2,0,0,"0","0","0",2,659.5,0,63.5
"28","18","0031","02205000","2818003102205000",Keerthi Padu,"571451",2.82e+15,"28","18","31","2205000","0","0",VILLAGE,Keerthi Padu,Rural,"304","1232","620","612","157","70","87","848","435","413","0","0","0","544","355","189","688","265","423","505","351","154","400","318","82","75","61","14","228","176","52","0","0","0","97","81","16","105","33","72","0","0","0","32","13","19","0","0","0","73","20","53","727","269","458","28","18","31","31","2205000",KEERTHI PADU,"493","304","1232","620","612","848","435","413","0","0","0","1","2","0","0","1","0","0","0","3","0","0","18","0","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","2","2","2","2","1","2","2","2","2",,"0",,"2","0","1","0","0","0","3","1","1","0","2","3","2","3","2","0","1","0","1","2","0","1","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"17","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,0,"0",0,0,73,"0","0","0",73,404,0,16
"28","18","0031","02205400","2818003102205400",Venkateswarapuram,"571459",2.82e+15,"28","18","31","2205400","0","0",,VENKATESWARAPURAM,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","18","31","31","2205400",VENKATESWARAPURAM,"148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,"0","0","0",,,,0,0,"0",0,0,"0",0,0,0,"0","0","13",13,82,0,53
"28","18","0032","02206700","2818003202206700",Rangasai Puram,"571461",2.82e+15,"28","18","32","2206700","0","0",VILLAGE,Rangasai Puram,Rural,"194","873","423","450","120","58","62","261","132","129","31","14","17","260","156","104","613","267","346","498","257","241","481","252","229","65","36","29","348","152","196","0","0","0","68","64","4","17","5","12","0","0","0","12","1","11","0","0","0","5","4","1","375","166","209","28","18","32","32","2206700",RANGASAI PURAM,"242","194","873","423","450","261","132","129","31","14","17","1","0","1","0","1","0","0","0","3","0","0","28","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"2","0","1","0","0","0","1","1","1","0","2","3","2","3","2","0","1","0","1","2","0","1","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"33","1","0","0","0","1","1",N,,"2","0","0",,,,0,15,"0",19,0,"0",0,0,0,"0","0","0",34,112,19,77
"28","18","0031","02204900","2818003102204900",Rachavari Palem,"571463",2.82e+15,"28","18","31","2204900","0","0",VILLAGE,Rachavari Palem,Rural,"703","2882","1452","1430","341","186","155","1133","595","538","8","6","2","1771","1045","726","1111","407","704","1562","891","671","1433","861","572","297","249","48","695","345","350","5","3","2","436","264","172","129","30","99","32","5","27","68","17","51","0","0","0","29","8","21","1320","561","759","28","18","31","31","2204900",RACHAVARI PALEM,"942","703","2882","1452","1430","1133","595","538","8","6","2","1","4","0","0","2","0","0","0","3","0","0","23","0","2","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","1","1","2","2","2","1","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","1","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"19","1","0","0","0","1","1",N,M,"2","0","0",,,,0,0,"0",0,0,"0",8,0,1.2,"0","0","0",9.2,855.8,0,77
"28","18","0032","02206800","2818003202206800",Palla Malli,"571474",2.82e+15,"28","18","32","2206800","0","0",VILLAGE,Palla Malli,Rural,"676","2969","1482","1487","394","206","188","716","333","383","34","17","17","1130","703","427","1839","779","1060","1363","853","510","1359","851","508","288","266","22","910","479","431","2","1","1","159","105","54","4","2","2","1","1","0","3","1","2","0","0","0","0","0","0","1606","629","977","28","18","32","32","2206800",PALLA MALLI,"2106","676","2969","1482","1487","716","333","383","34","17","17","1","5","0","1","0","0","0","0","3","0","0","43","0","1","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","1","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","1","0","1","1","0","2","3","2","3","2","0","2","0","3","1","1","0","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"34","1","0","0","0","1","1",N,,"2","0","0",,,,202.23,65,"0",123,0,"0",0,0,0,"0","0","0",188,831.8,196,687.96
"28","18","0032","02206900","2818003202206900",Nekunambadu,"571483",2.82e+15,"28","18","32","2206900","0","0",VILLAGE,Nekunambadu,Rural,"189","870","465","405","91","48","43","303","167","136","28","15","13","598","357","241","272","108","164","434","229","205","412","218","194","97","53","44","304","157","147","0","0","0","11","8","3","22","11","11","1","0","1","21","11","10","0","0","0","0","0","0","436","236","200","28","18","32","32","2206900",NEKUNAMBADU,"577","189","870","465","405","303","167","136","28","15","13","1","1","0","0","1","0","0","0","3","0","0","11","0","2","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","2","1","2","2","1","2","2","2","2","2",,"0",,"1","1","0","0","0","0","1","1","1","0","2","3","2","3","2","0","2","0","1","2","0","1","0","3","0","3","2","0","3","0","3","0","3","1","2","2","2","2","2",ONGOLE,"36","1","0","0","0","1","1",N,,"2","0","0",,,,0,79,"0",29,0,"0",0,0,0,"0","0","0",108,266,81.4,121.4
